32,23.0
32,23.0
32,22.0
32,23.0
32,23.0
32,22.0
32,20.0
32,22.0
32,23.0
32,22.0
32,23.0
32,22.0
32,22.0
32,22.0
32,23.0
32,23.0
32,23.0
32,21.0
32,22.0
32,22.0
32,21.0
32,21.0
32,22.0
32,22.0
32,21.0
32,22.0
32,21.0
32,21.0
32,21.0
32,21.0
32,22.0
32,21.0
32,21.0
32,21.0
32,21.0
32,19.0
32,22.0
32,22.0
32,20.0
32,20.0
32,23.0
32,22.0
32,21.0
32,21.0
32,21.0
32,21.0
32,21.0
32,22.0
32,21.0
32,21.0
32,20.0
32,20.0
32,22.0
32,22.0
32,19.0
32,22.0
32,19.0
32,21.0
32,19.0
32,21.0
32,21.0
32,21.0
32,21.0
32,23.0
32,19.0
32,20.0
32,22.0
32,23.0
32,22.0
32,23.0
32,22.0
32,22.0
32,23.0
32,22.0
32,21.0
32,23.0
32,21.0
32,22.0
32,21.0
32,23.0
32,21.0
32,21.0
32,22.0
32,23.0
32,20.0
32,22.0
32,20.0
32,22.0
32,23.0
32,23.0
32,21.0
32,21.0
32,22.0
32,22.0
32,21.0
32,23.0
32,23.0
32,20.0
32,23.0
32,20.0
32,23.0
32,20.0
32,21.0
32,21.0
32,22.0
32,22.0
32,22.0
32,23.0
32,22.0
32,23.0
32,22.0
32,21.0
32,21.0
32,22.0
32,19.0
32,22.0
32,21.0
32,21.0
32,20.0
32,20.0
32,23.0
32,22.0
32,21.0
32,22.0
32,22.0
32,21.0
32,21.0
32,23.0
32,20.0
32,21.0
32,19.0
32,22.0
32,20.0
32,23.0
32,21.0
32,23.0
32,21.0
32,20.0
32,21.0
32,20.0
32,22.0
32,21.0
32,20.0
32,24.0
32,19.0
32,20.0
32,21.0
32,19.0
32,21.0
32,20.0
32,23.0
32,21.0
32,21.0
32,19.0
32,22.0
32,20.0
32,21.0
32,19.0
32,21.0
32,22.0
32,21.0
32,22.0
32,17.0
32,23.0
32,22.0
32,22.0
32,23.0
32,23.0
32,19.0
32,20.0
32,23.0
32,23.0
32,23.0
32,22.0
32,17.0
32,21.0
32,22.0
32,22.0
32,21.0
32,21.0
32,22.0
32,20.0
32,23.0
32,22.0
32,20.0
32,18.0
32,18.0
32,23.0
32,21.0
32,21.0
32,22.0
32,23.0
32,21.0
32,22.0
32,23.0
32,22.0
32,21.0
32,22.0
32,22.0
32,23.0
32,18.0
32,21.0
32,22.0
32,22.0
32,19.0
32,21.0
32,21.0
32,22.0
32,22.0
32,23.0
32,20.0
32,21.0
32,21.0
32,21.0
32,21.0
32,23.0
32,22.0
32,23.0
32,20.0
32,23.0
32,21.0
32,23.0
32,18.0
32,23.0
32,18.0
32,21.0
32,23.0
32,21.0
32,21.0
32,19.0
32,23.0
32,23.0
32,21.0
32,20.0
32,23.0
32,20.0
32,20.0
32,18.0
32,20.0
32,22.0
32,21.0
32,20.0
32,23.0
32,22.0
32,23.0
32,20.0
32,21.0
32,23.0
32,20.0
32,23.0
32,21.0
32,22.0
32,20.0
32,24.0
32,22.0
32,21.0
32,21.0
32,21.0
