78,38.0
78,35.0
78,36.0
78,38.0
78,37.0
78,36.0
78,36.0
78,34.0
78,31.0
78,34.0
78,36.0
78,37.0
78,29.0
27,36.0
78,35.0
78,35.0
78,35.0
78,35.0
78,34.0
78,35.0
46,34.0
78,35.0
78,33.0
78,33.0
27,37.0
78,34.0
78,33.0
78,34.0
52,34.0
78,32.0
76,31.0
78,34.0
76,34.0
65,32.0
37,37.0
78,33.0
76,32.0
46,32.0
78,34.0
78,32.0
27,39.0
76,30.0
78,32.0
78,35.0
52,33.0
46,32.0
78,31.0
43,34.0
65,35.0
78,33.0
76,31.0
78,33.0
52,34.0
37,37.0
76,33.0
78,31.0
78,35.0
46,33.0
76,34.0
27,39.0
78,33.0
78,33.0
76,32.0
14,35.0
52,35.0
33,42.0
76,30.0
78,32.0
43,34.0
76,32.0
65,36.0
78,33.0
46,32.0
35,42.0
76,34.0
37,37.0
27,39.0
78,33.0
76,34.0
78,34.0
76,33.0
78,33.0
52,35.0
76,31.0
14,36.0
46,35.0
78,34.0
65,34.0
78,33.0
76,32.0
76,32.0
43,33.0
78,33.0
37,36.0
27,38.0
52,35.0
78,33.0
78,34.0
76,32.0
89,37.0
78,33.0
65,32.0
89,36.0
46,35.0
33,44.0
78,33.0
78,33.0
89,35.0
52,33.0
89,35.0
27,36.0
87,35.0
78,34.0
35,40.0
14,38.0
43,35.0
85,36.0
83,36.0
52,33.0
81,34.0
46,34.0
78,34.0
37,37.0
78,35.0
65,33.0
78,32.0
78,34.0
27,36.0
78,34.0
78,34.0
78,33.0
78,34.0
78,34.0
78,33.0
78,34.0
78,32.0
46,31.0
52,34.0
78,34.0
78,32.0
65,33.0
78,34.0
37,35.0
14,34.0
78,32.0
78,35.0
43,37.0
78,32.0
27,38.0
52,32.0
78,34.0
78,35.0
33,45.0
78,34.0
46,34.0
35,38.0
65,34.0
78,31.0
78,30.0
78,32.0
52,33.0
78,32.0
78,32.0
27,40.0
78,30.0
14,33.0
46,33.0
52,33.0
78,31.0
78,31.0
37,37.0
78,32.0
78,32.0
65,33.0
43,38.0
78,32.0
78,32.0
46,31.0
78,31.0
78,32.0
52,33.0
14,35.0
78,31.0
27,41.0
65,33.0
78,32.0
33,44.0
78,30.0
35,39.0
52,32.0
46,33.0
78,31.0
37,38.0
78,31.0
43,40.0
78,32.0
65,34.0
27,39.0
14,36.0
78,32.0
52,34.0
46,32.0
78,33.0
78,33.0
78,29.0
27,34.0
78,30.0
52,34.0
78,31.0
65,31.0
78,30.0
14,35.0
46,32.0
37,41.0
78,31.0
78,32.0
35,40.0
78,32.0
65,32.0
43,42.0
33,45.0
78,33.0
52,33.0
27,34.0
78,34.0
78,31.0
14,32.0
46,32.0
78,31.0
65,33.0
78,34.0
78,31.0
78,33.0
52,33.0
14,32.0
78,34.0
27,36.0
65,33.0
78,34.0
78,29.0
78,33.0
37,39.0
46,34.0
14,32.0
35,39.0
52,35.0
78,34.0
43,41.0
78,32.0
78,28.0
78,32.0
27,37.0
65,31.0
78,33.0
14,32.0
46,33.0
78,31.0
78,33.0
33,46.0
78,35.0
14,33.0
78,33.0
78,27.0
78,33.0
52,34.0
65,32.0
78,35.0
14,33.0
78,36.0
37,40.0
43,39.0
78,34.0
35,38.0
27,35.0
78,36.0
78,35.0
78,31.0
46,31.0
14,34.0
78,33.0
65,33.0
78,28.0
78,32.0
10,34.0
52,37.0
78,32.0
27,33.0
78,33.0
65,33.0
78,31.0
78,33.0
74,29.0
78,35.0
37,38.0
10,34.0
46,31.0
78,34.0
43,37.0
65,31.0
78,32.0
78,31.0
35,40.0
10,34.0
78,33.0
33,46.0
74,28.0
65,31.0
52,38.0
27,33.0
78,32.0
10,34.0
78,30.0
46,33.0
65,32.0
78,29.0
78,31.0
37,38.0
65,32.0
10,35.0
78,29.0
74,27.0
43,38.0
27,35.0
52,38.0
65,33.0
78,30.0
10,33.0
46,34.0
65,30.0
35,43.0
78,31.0
78,33.0
65,31.0
10,33.0
65,33.0
78,32.0
74,29.0
65,32.0
37,38.0
10,34.0
27,36.0
46,34.0
43,41.0
65,32.0
52,41.0
33,48.0
78,33.0
65,33.0
78,34.0
65,33.0
65,33.0
10,33.0
78,34.0
65,32.0
70,30.0
35,42.0
65,31.0
46,35.0
27,34.0
78,33.0
78,33.0
65,31.0
10,32.0
52,39.0
37,38.0
65,31.0
78,33.0
43,39.0
65,32.0
10,34.0
65,32.0
27,35.0
46,34.0
78,32.0
70,32.0
65,31.0
78,36.0
65,33.0
65,32.0
52,38.0
10,34.0
33,48.0
35,44.0
78,32.0
65,32.0
46,35.0
27,36.0
78,37.0
65,33.0
43,37.0
37,39.0
65,31.0
10,35.0
68,34.0
52,35.0
65,29.0
78,37.0
46,35.0
78,33.0
65,29.0
27,36.0
10,34.0
65,29.0
78,36.0
46,34.0
65,32.0
35,43.0
43,35.0
65,33.0
66,33.0
78,33.0
52,37.0
37,39.0
65,32.0
10,33.0
27,37.0
78,34.0
46,35.0
65,32.0
33,50.0
10,33.0
52,32.0
78,33.0
78,35.0
65,32.0
46,33.0
10,35.0
27,34.0
78,34.0
35,41.0
43,36.0
59,36.0
78,32.0
37,41.0
65,32.0
10,34.0
44,33.0
78,30.0
78,36.0
78,32.0
78,32.0
27,35.0
65,33.0
10,34.0
78,38.0
78,31.0
44,35.0
78,32.0
65,32.0
78,33.0
10,34.0
78,32.0
35,38.0
78,34.0
43,38.0
59,37.0
37,40.0
33,49.0
78,34.0
27,35.0
78,34.0
10,35.0
78,39.0
78,33.0
44,35.0
78,34.0
65,31.0
78,33.0
78,34.0
78,35.0
10,34.0
78,34.0
27,34.0
78,35.0
78,37.0
65,31.0
78,35.0
35,41.0
10,33.0
72,35.0
71,33.0
37,38.0
78,34.0
44,34.0
66,32.0
54,39.0
78,37.0
43,41.0
65,31.0
66,31.0
10,35.0
27,34.0
87,33.0
74,34.0
33,47.0
66,33.0
78,36.0
10,34.0
74,32.0
44,35.0
65,32.0
78,36.0
66,33.0
74,29.0
10,33.0
35,44.0
78,34.0
66,32.0
73,30.0
37,41.0
54,41.0
65,32.0
10,34.0
63,32.0
73,29.0
78,37.0
44,35.0
43,41.0
65,32.0
63,32.0
73,29.0
78,37.0
78,38.0
10,34.0
63,31.0
65,32.0
68,31.0
37,40.0
35,40.0
10,34.0
44,34.0
33,47.0
50,31.0
78,37.0
66,30.0
54,41.0
10,34.0
43,39.0
78,36.0
50,31.0
65,32.0
78,37.0
10,34.0
44,35.0
66,30.0
50,33.0
37,37.0
65,33.0
45,32.0
35,37.0
78,37.0
66,29.0
10,32.0
78,34.0
45,30.0
65,31.0
44,35.0
10,34.0
45,29.0
78,36.0
33,46.0
54,41.0
66,30.0
43,41.0
45,30.0
78,34.0
10,34.0
35,39.0
37,37.0
65,31.0
78,35.0
44,34.0
60,30.0
10,33.0
45,33.0
78,34.0
65,31.0
78,35.0
45,31.0
60,29.0
10,34.0
