66.13855232055901,6.0
16.702995066813035,6.0
15.695127078423086,5.0
15.56396128350126,5.0
40.84023756463412,10.0
0.406056555992503,10.0
40.84023756463412,5.0
14.780275003023224,12.0
40.84023756463412,9.0
0.406056555992503,12.0
40.84023756463412,7.0
40.84023756463412,8.0
14.780275003023224,14.0
0.406056555992503,12.0
28.338571755287884,7.0
40.84023756463412,7.0
18.174472853673088,13.0
40.84023756463412,11.0
0.406056555992503,10.0
27.821889563269877,6.0
40.84023756463412,8.0
14.780275003023224,16.0
27.728713556738487,7.0
40.84023756463412,10.0
18.174472853673088,13.0
0.406056555992503,10.0
27.62447253109512,7.0
52.07964517748725,10.0
40.84023756463412,12.0
14.780275003023224,15.0
40.84023756463412,10.0
26.32174065247999,7.0
0.406056555992503,11.0
16.702995066813035,4.0
40.84023756463412,11.0
18.174472853673088,12.0
50.92668516897195,9.0
14.780275003023224,17.0
15.695127078423086,5.0
40.84023756463412,9.0
0.406056555992503,10.0
40.84023756463412,12.0
40.84023756463412,7.0
15.56396128350126,5.0
25.29852217491604,11.0
50.66256792166229,7.0
40.84023756463412,7.0
14.780275003023224,16.0
0.406056555992503,12.0
40.84023756463412,9.0
151.8262215216659,9.0
48.3956262044373,6.0
40.84023756463412,13.0
118.43857312296804,6.0
25.29852217491604,11.0
40.84023756463412,8.0
14.576668114132186,12.0
18.174472853673088,11.0
0.406056555992503,12.0
40.84023756463412,7.0
85.07925864495698,9.0
7995.175466184705,7.0
40.84023756463412,6.0
14.3899638891521,13.0
47.38221909788001,8.0
40.84023756463412,5.0
40.84023756463412,13.0
25.29852217491604,11.0
41.46191530081234,8.0
40.84023756463412,7.0
0.406056555992503,11.0
87.9912700644152,9.0
18.174472853673088,9.0
40.84023756463412,7.0
14.3899638891521,15.0
47.17628946959445,7.0
35.79831754623337,7.0
40.84023756463412,11.0
25.29852217491604,11.0
40.84023756463412,7.0
103.169835104591,8.0
14.3899638891521,17.0
32.11845058422009,8.0
46.67706556532076,8.0
195.19211384896045,5.0
40.84023756463412,4.0
40.84023756463412,11.0
18.174472853673088,11.0
0.406056555992503,11.0
39.51784751423602,7.0
25.29852217491604,11.0
17.342137149439584,7.0
40.84023756463412,6.0
34.73688750272012,6.0
25.988937159992407,5.0
140.91053038801846,8.0
16.702995066813035,6.0
31.98066880005861,7.0
40.84023756463412,10.0
70.07677132177164,5.0
15.695127078423086,5.0
42.4156271020476,7.0
25.212220301781493,11.0
0.406056555992503,11.0
24.418860722115117,15.0
15.56396128350126,6.0
52.40937871150548,6.0
14.3899638891521,15.0
96.41268353312844,5.0
31.882389073043736,8.0
40.84023756463412,9.0
18.174472853673088,13.0
77.78528655250699,6.0
15.377877888628827,7.0
48.78652075909265,7.0
17.169745133739102,7.0
73.1380840841326,6.0
47.82520403777109,13.0
40.84023756463412,9.0
15.244792808541275,8.0
30.02235647966233,7.0
54.691889885236144,16.0
6.56587357317348,8.0
67.36718642883025,6.0
0.406056555992503,13.0
14.3899638891521,14.0
15.141587024072011,9.0
36.225499643247865,7.0
15.52265937497489,7.0
44.368785056544056,15.0
40.84023756463412,8.0
30.7761102161624,6.0
65.95208798506825,11.0
29.460448935932263,10.0
30.32513199489304,7.0
18.174472853673088,15.0
29.863085497948035,8.0
15.078746279281363,10.0
29.412181135587755,9.0
14.382885991325557,8.0
40.84023756463412,10.0
28.33118524128709,11.0
75.99959578162638,10.0
0.406056555992503,12.0
29.008139019235887,10.0
4.661165979496739,13.0
15.04221241177516,9.0
14.253537115955982,15.0
47.61299510974895,14.0
50.14250747646815,7.0
